"id_cheptel","id_commune","id_volume","ra_3010_dim2_mod","ra_3010_dim3_mod","n118_mod","n027_mod","valeur","volume"
45,8,33,11,1,0,40,1125,150438
46,8,33,12,1,0,40,99,150438
47,8,33,12,1,0.11,40,26,150438
48,8,33,12,1,0.12,40,73,150438
49,8,33,1,1,0,40,979,150438
50,8,33,1,1,0.11,40,294,150438
1,9,33,1,1,0,40,742,150438
2,9,33,1,1,0.11,40,376,150438
3,9,33,1,1,0.12,40,366,150438
4,9,33,2,1,0,40,475,150438
5,9,33,2,1,0.11,40,241,150438
6,9,33,2,1,0.12,40,234,150438
7,9,33,4,1,0,40,475,150438
8,9,33,4,1,0.11,40,241,150438
9,9,33,4,1,0.12,40,234,150438
10,9,33,5,1,0,40,42,150438
11,9,33,5,1,0.11,40,32,150438
12,9,33,5,1,0.12,40,10,150438
13,9,33,6,1,0,40,225,150438
14,9,33,6,1,0.11,40,103,150438
15,9,33,6,1,0.12,40,122,150438
16,9,33,7,1,0,40,78,150438
17,9,33,7,1,0.11,40,56,150438
18,9,33,7,1,0.12,40,22,150438
19,9,33,8,1,0,40,400,150438
20,9,33,10,1,0,40,2325,150438
21,9,33,10,1,0.11,40,857,150438
22,9,33,10,1,0.12,40,1468,150438
23,9,33,11,1,0,40,2039,150438
24,9,33,11,1,0.11,40,738,150438
25,9,33,11,1,0.12,40,1301,150438
26,9,33,1,1,0,40,609,150438
27,9,33,1,1,0.11,40,285,150438
28,9,33,1,1,0.12,40,324,150438
29,9,33,2,1,0,40,403,150438
30,9,33,2,1,0.11,40,200,150438
31,9,33,2,1,0.12,40,203,150438
32,9,33,4,1,0,40,403,150438
33,9,33,4,1,0.11,40,200,150438
34,9,33,4,1,0.12,40,203,150438
35,9,33,5,1,0,40,31,150438
36,9,33,5,1,0.11,40,17,150438
37,9,33,5,1,0.12,40,14,150438
38,9,33,6,1,0,40,175,150438
39,9,33,6,1,0.11,40,68,150438
40,9,33,6,1,0.12,40,107,150438
41,9,33,7,1,0,40,31,150438
42,9,33,7,1,0.11,40,17,150438
43,9,33,7,1,0.12,40,14,150438
44,9,33,10,1,0.11,40,733,150438
45,9,33,11,1,0,40,1125,150438
46,9,33,12,1,0,40,99,150438
47,9,33,12,1,0.11,40,26,150438
48,9,33,12,1,0.12,40,73,150438
49,9,33,1,1,0,40,979,150438
50,9,33,1,1,0.11,40,294,150438
1,10,33,1,1,0,40,742,150438
2,10,33,1,1,0.11,40,376,150438
3,10,33,1,1,0.12,40,366,150438
4,10,33,2,1,0,40,475,150438
5,10,33,2,1,0.11,40,241,150438
6,10,33,2,1,0.12,40,234,150438
7,10,33,4,1,0,40,475,150438
8,10,33,4,1,0.11,40,241,150438
9,10,33,4,1,0.12,40,234,150438
10,10,33,5,1,0,40,42,150438
11,10,33,5,1,0.11,40,32,150438
12,10,33,5,1,0.12,40,10,150438
13,10,33,6,1,0,40,225,150438
14,10,33,6,1,0.11,40,103,150438
15,10,33,6,1,0.12,40,122,150438
16,10,33,7,1,0,40,78,150438
17,10,33,7,1,0.11,40,56,150438
18,10,33,7,1,0.12,40,22,150438
19,10,33,8,1,0,40,400,150438
20,10,33,10,1,0,40,2325,150438
21,10,33,10,1,0.11,40,857,150438
22,10,33,10,1,0.12,40,1468,150438
23,10,33,11,1,0,40,2039,150438
24,10,33,11,1,0.11,40,738,150438
25,10,33,11,1,0.12,40,1301,150438
26,10,33,1,1,0,40,609,150438
27,10,33,1,1,0.11,40,285,150438
28,10,33,1,1,0.12,40,324,150438
29,10,33,2,1,0,40,403,150438
30,10,33,2,1,0.11,40,200,150438
31,10,33,2,1,0.12,40,203,150438
32,10,33,4,1,0,40,403,150438
33,10,33,4,1,0.11,40,200,150438
34,10,33,4,1,0.12,40,203,150438
35,10,33,5,1,0,40,31,150438
36,10,33,5,1,0.11,40,17,150438
37,10,33,5,1,0.12,40,14,150438
38,10,33,6,1,0,40,175,150438
39,10,33,6,1,0.11,40,68,150438
40,10,33,6,1,0.12,40,107,150438
41,10,33,7,1,0,40,31,150438
42,10,33,7,1,0.11,40,17,150438
43,10,33,7,1,0.12,40,14,150438
44,10,33,10,1,0.11,40,733,150438
45,10,33,11,1,0,40,1125,150438
46,10,33,12,1,0,40,99,150438
47,10,33,12,1,0.11,40,26,150438
48,10,33,12,1,0.12,40,73,150438
49,10,33,1,1,0,40,979,150438
50,10,33,1,1,0.11,40,294,150438
1,11,33,1,1,0,40,742,150438
2,11,33,1,1,0.11,40,376,150438
3,11,33,1,1,0.12,40,366,150438
4,11,33,2,1,0,40,475,150438
5,11,33,2,1,0.11,40,241,150438
6,11,33,2,1,0.12,40,234,150438
7,11,33,4,1,0,40,475,150438
8,11,33,4,1,0.11,40,241,150438
9,11,33,4,1,0.12,40,234,150438
10,11,33,5,1,0,40,42,150438
11,11,33,5,1,0.11,40,32,150438
12,11,33,5,1,0.12,40,10,150438
13,11,33,6,1,0,40,225,150438
14,11,33,6,1,0.11,40,103,150438
15,11,33,6,1,0.12,40,122,150438
16,11,33,7,1,0,40,78,150438
17,11,33,7,1,0.11,40,56,150438
18,11,33,7,1,0.12,40,22,150438
19,11,33,8,1,0,40,400,150438
20,11,33,10,1,0,40,2325,150438
21,11,33,10,1,0.11,40,857,150438
22,11,33,10,1,0.12,40,1468,150438
23,11,33,11,1,0,40,2039,150438
24,11,33,11,1,0.11,40,738,150438
25,11,33,11,1,0.12,40,1301,150438
26,11,33,1,1,0,40,609,150438
27,11,33,1,1,0.11,40,285,150438
28,11,33,1,1,0.12,40,324,150438
29,11,33,2,1,0,40,403,150438
30,11,33,2,1,0.11,40,200,150438
31,11,33,2,1,0.12,40,203,150438
32,11,33,4,1,0,40,403,150438
33,11,33,4,1,0.11,40,200,150438
34,11,33,4,1,0.12,40,203,150438
35,11,33,5,1,0,40,31,150438
36,11,33,5,1,0.11,40,17,150438
37,11,33,5,1,0.12,40,14,150438
38,11,33,6,1,0,40,175,150438
39,11,33,6,1,0.11,40,68,150438
40,11,33,6,1,0.12,40,107,150438
41,11,33,7,1,0,40,31,150438
42,11,33,7,1,0.11,40,17,150438
43,11,33,7,1,0.12,40,14,150438
44,11,33,10,1,0.11,40,733,150438
45,11,33,11,1,0,40,1125,150438
46,11,33,12,1,0,40,99,150438
47,11,33,12,1,0.11,40,26,150438
48,11,33,12,1,0.12,40,73,150438
49,11,33,1,1,0,40,979,150438
50,11,33,1,1,0.11,40,294,150438
1,12,33,1,1,0,40,742,150438
2,12,33,1,1,0.11,40,376,150438
3,12,33,1,1,0.12,40,366,150438
4,12,33,2,1,0,40,475,150438
5,12,33,2,1,0.11,40,241,150438
6,12,33,2,1,0.12,40,234,150438
7,12,33,4,1,0,40,475,150438
8,12,33,4,1,0.11,40,241,150438
9,12,33,4,1,0.12,40,234,150438
10,12,33,5,1,0,40,42,150438
11,12,33,5,1,0.11,40,32,150438
12,12,33,5,1,0.12,40,10,150438
13,12,33,6,1,0,40,225,150438
14,12,33,6,1,0.11,40,103,150438
15,12,33,6,1,0.12,40,122,150438
16,12,33,7,1,0,40,78,150438
17,12,33,7,1,0.11,40,56,150438
18,12,33,7,1,0.12,40,22,150438
19,12,33,8,1,0,40,400,150438
20,12,33,10,1,0,40,2325,150438
21,12,33,10,1,0.11,40,857,150438
22,12,33,10,1,0.12,40,1468,150438
23,12,33,11,1,0,40,2039,150438
24,12,33,11,1,0.11,40,738,150438
25,12,33,11,1,0.12,40,1301,150438
26,12,33,1,1,0,40,609,150438
27,12,33,1,1,0.11,40,285,150438
28,12,33,1,1,0.12,40,324,150438
29,12,33,2,1,0,40,403,150438
30,12,33,2,1,0.11,40,200,150438
31,12,33,2,1,0.12,40,203,150438
32,12,33,4,1,0,40,403,150438
33,12,33,4,1,0.11,40,200,150438
34,12,33,4,1,0.12,40,203,150438
35,12,33,5,1,0,40,31,150438
36,12,33,5,1,0.11,40,17,150438
37,12,33,5,1,0.12,40,14,150438
38,12,33,6,1,0,40,175,150438
39,12,33,6,1,0.11,40,68,150438
40,12,33,6,1,0.12,40,107,150438
41,12,33,7,1,0,40,31,150438
42,12,33,7,1,0.11,40,17,150438
43,12,33,7,1,0.12,40,14,150438
44,12,33,10,1,0.11,40,733,150438
45,12,33,11,1,0,40,1125,150438
46,12,33,12,1,0,40,99,150438
47,12,33,12,1,0.11,40,26,150438
48,12,33,12,1,0.12,40,73,150438
49,12,33,1,1,0,40,979,150438
50,12,33,1,1,0.11,40,294,150438
1,13,33,1,1,0,40,742,150438
2,13,33,1,1,0.11,40,376,150438
3,13,33,1,1,0.12,40,366,150438
4,13,33,2,1,0,40,475,150438
5,13,33,2,1,0.11,40,241,150438
6,13,33,2,1,0.12,40,234,150438
7,13,33,4,1,0,40,475,150438
8,13,33,4,1,0.11,40,241,150438
9,13,33,4,1,0.12,40,234,150438
10,13,33,5,1,0,40,42,150438
11,13,33,5,1,0.11,40,32,150438
12,13,33,5,1,0.12,40,10,150438
13,13,33,6,1,0,40,225,150438
14,13,33,6,1,0.11,40,103,150438
15,13,33,6,1,0.12,40,122,150438
16,13,33,7,1,0,40,78,150438
17,13,33,7,1,0.11,40,56,150438
18,13,33,7,1,0.12,40,22,150438
19,13,33,8,1,0,40,400,150438
20,13,33,10,1,0,40,2325,150438
21,13,33,10,1,0.11,40,857,150438
22,13,33,10,1,0.12,40,1468,150438
23,13,33,11,1,0,40,2039,150438
24,13,33,11,1,0.11,40,738,150438
25,13,33,11,1,0.12,40,1301,150438
26,13,33,1,1,0,40,609,150438
27,13,33,1,1,0.11,40,285,150438
28,13,33,1,1,0.12,40,324,150438
29,13,33,2,1,0,40,403,150438
30,13,33,2,1,0.11,40,200,150438
31,13,33,2,1,0.12,40,203,150438
32,13,33,4,1,0,40,403,150438
33,13,33,4,1,0.11,40,200,150438
34,13,33,4,1,0.12,40,203,150438
35,13,33,5,1,0,40,31,150438
36,13,33,5,1,0.11,40,17,150438
37,13,33,5,1,0.12,40,14,150438
38,13,33,6,1,0,40,175,150438
39,13,33,6,1,0.11,40,68,150438
40,13,33,6,1,0.12,40,107,150438
41,13,33,7,1,0,40,31,150438
42,13,33,7,1,0.11,40,17,150438
43,13,33,7,1,0.12,40,14,150438
44,13,33,10,1,0.11,40,733,150438
45,13,33,11,1,0,40,1125,150438
46,13,33,12,1,0,40,99,150438
47,13,33,12,1,0.11,40,26,150438
48,13,33,12,1,0.12,40,73,150438
49,13,33,1,1,0,40,979,150438
50,13,33,1,1,0.11,40,294,150438
1,14,33,1,1,0,40,742,150438
2,14,33,1,1,0.11,40,376,150438
3,14,33,1,1,0.12,40,366,150438
4,14,33,2,1,0,40,475,150438
5,14,33,2,1,0.11,40,241,150438
6,14,33,2,1,0.12,40,234,150438
7,14,33,4,1,0,40,475,150438
8,14,33,4,1,0.11,40,241,150438
9,14,33,4,1,0.12,40,234,150438
10,14,33,5,1,0,40,42,150438
11,14,33,5,1,0.11,40,32,150438
12,14,33,5,1,0.12,40,10,150438
13,14,33,6,1,0,40,225,150438
14,14,33,6,1,0.11,40,103,150438
15,14,33,6,1,0.12,40,122,150438
16,14,33,7,1,0,40,78,150438
17,14,33,7,1,0.11,40,56,150438
18,14,33,7,1,0.12,40,22,150438
19,14,33,8,1,0,40,400,150438
20,14,33,10,1,0,40,2325,150438
21,14,33,10,1,0.11,40,857,150438
22,14,33,10,1,0.12,40,1468,150438
23,14,33,11,1,0,40,2039,150438
24,14,33,11,1,0.11,40,738,150438
25,14,33,11,1,0.12,40,1301,150438
26,14,33,1,1,0,40,609,150438
27,14,33,1,1,0.11,40,285,150438
28,14,33,1,1,0.12,40,324,150438
29,14,33,2,1,0,40,403,150438
30,14,33,2,1,0.11,40,200,150438
31,14,33,2,1,0.12,40,203,150438
32,14,33,4,1,0,40,403,150438
33,14,33,4,1,0.11,40,200,150438
34,14,33,4,1,0.12,40,203,150438
35,14,33,5,1,0,40,31,150438
36,14,33,5,1,0.11,40,17,150438
37,14,33,5,1,0.12,40,14,150438
38,14,33,6,1,0,40,175,150438
39,14,33,6,1,0.11,40,68,150438
40,14,33,6,1,0.12,40,107,150438
41,14,33,7,1,0,40,31,150438
42,14,33,7,1,0.11,40,17,150438
43,14,33,7,1,0.12,40,14,150438
44,14,33,10,1,0.11,40,733,150438
45,14,33,11,1,0,40,1125,150438
46,14,33,12,1,0,40,99,150438
47,14,33,12,1,0.11,40,26,150438
48,14,33,12,1,0.12,40,73,150438
49,14,33,1,1,0,40,979,150438
50,14,33,1,1,0.11,40,294,150438
1,15,33,1,1,0,40,742,150438
2,15,33,1,1,0.11,40,376,150438
3,15,33,1,1,0.12,40,366,150438
4,15,33,2,1,0,40,475,150438
5,15,33,2,1,0.11,40,241,150438
6,15,33,2,1,0.12,40,234,150438
7,15,33,4,1,0,40,475,150438
8,15,33,4,1,0.11,40,241,150438
9,15,33,4,1,0.12,40,234,150438
10,15,33,5,1,0,40,42,150438
11,15,33,5,1,0.11,40,32,150438
12,15,33,5,1,0.12,40,10,150438
13,15,33,6,1,0,40,225,150438
14,15,33,6,1,0.11,40,103,150438
15,15,33,6,1,0.12,40,122,150438
16,15,33,7,1,0,40,78,150438
17,15,33,7,1,0.11,40,56,150438
18,15,33,7,1,0.12,40,22,150438
19,15,33,8,1,0,40,400,150438
20,15,33,10,1,0,40,2325,150438
21,15,33,10,1,0.11,40,857,150438
22,15,33,10,1,0.12,40,1468,150438
23,15,33,11,1,0,40,2039,150438
24,15,33,11,1,0.11,40,738,150438
25,15,33,11,1,0.12,40,1301,150438
26,15,33,1,1,0,40,609,150438
27,15,33,1,1,0.11,40,285,150438
28,15,33,1,1,0.12,40,324,150438
29,15,33,2,1,0,40,403,150438
30,15,33,2,1,0.11,40,200,150438
31,15,33,2,1,0.12,40,203,150438
32,15,33,4,1,0,40,403,150438
33,15,33,4,1,0.11,40,200,150438
34,15,33,4,1,0.12,40,203,150438
35,15,33,5,1,0,40,31,150438
36,15,33,5,1,0.11,40,17,150438
37,15,33,5,1,0.12,40,14,150438
38,15,33,6,1,0,40,175,150438
39,15,33,6,1,0.11,40,68,150438
40,15,33,6,1,0.12,40,107,150438
41,15,33,7,1,0,40,31,150438
42,15,33,7,1,0.11,40,17,150438
43,15,33,7,1,0.12,40,14,150438
44,15,33,10,1,0.11,40,733,150438
45,15,33,11,1,0,40,1125,150438
46,15,33,12,1,0,40,99,150438
47,15,33,12,1,0.11,40,26,150438
48,15,33,12,1,0.12,40,73,150438
49,15,33,1,1,0,40,979,150438
50,15,33,1,1,0.11,40,294,150438
1,16,33,1,1,0,40,742,150438
2,16,33,1,1,0.11,40,376,150438
3,16,33,1,1,0.12,40,366,150438
4,16,33,2,1,0,40,475,150438
5,16,33,2,1,0.11,40,241,150438
6,16,33,2,1,0.12,40,234,150438
7,16,33,4,1,0,40,475,150438
8,16,33,4,1,0.11,40,241,150438
9,16,33,4,1,0.12,40,234,150438
10,16,33,5,1,0,40,42,150438
11,16,33,5,1,0.11,40,32,150438
12,16,33,5,1,0.12,40,10,150438
13,16,33,6,1,0,40,225,150438
14,16,33,6,1,0.11,40,103,150438
15,16,33,6,1,0.12,40,122,150438
16,16,33,7,1,0,40,78,150438
17,16,33,7,1,0.11,40,56,150438
18,16,33,7,1,0.12,40,22,150438
19,16,33,8,1,0,40,400,150438
20,16,33,10,1,0,40,2325,150438
21,16,33,10,1,0.11,40,857,150438
22,16,33,10,1,0.12,40,1468,150438
23,16,33,11,1,0,40,2039,150438
24,16,33,11,1,0.11,40,738,150438
25,16,33,11,1,0.12,40,1301,150438
26,16,33,1,1,0,40,609,150438
27,16,33,1,1,0.11,40,285,150438
28,16,33,1,1,0.12,40,324,150438
29,16,33,2,1,0,40,403,150438
30,16,33,2,1,0.11,40,200,150438
31,16,33,2,1,0.12,40,203,150438
32,16,33,4,1,0,40,403,150438
33,16,33,4,1,0.11,40,200,150438
34,16,33,4,1,0.12,40,203,150438
35,16,33,5,1,0,40,31,150438
36,16,33,5,1,0.11,40,17,150438
37,16,33,5,1,0.12,40,14,150438
38,16,33,6,1,0,40,175,150438
39,16,33,6,1,0.11,40,68,150438
40,16,33,6,1,0.12,40,107,150438
41,16,33,7,1,0,40,31,150438
42,16,33,7,1,0.11,40,17,150438
43,16,33,7,1,0.12,40,14,150438
44,16,33,10,1,0.11,40,733,150438
45,16,33,11,1,0,40,1125,150438
46,16,33,12,1,0,40,99,150438
47,16,33,12,1,0.11,40,26,150438
48,16,33,12,1,0.12,40,73,150438
49,16,33,1,1,0,40,979,150438
50,16,33,1,1,0.11,40,294,150438
1,17,33,1,1,0,40,742,150438
2,17,33,1,1,0.11,40,376,150438
3,17,33,1,1,0.12,40,366,150438
4,17,33,2,1,0,40,475,150438
5,17,33,2,1,0.11,40,241,150438
6,17,33,2,1,0.12,40,234,150438
7,17,33,4,1,0,40,475,150438
8,17,33,4,1,0.11,40,241,150438
9,17,33,4,1,0.12,40,234,150438
10,17,33,5,1,0,40,42,150438
11,17,33,5,1,0.11,40,32,150438
12,17,33,5,1,0.12,40,10,150438
13,17,33,6,1,0,40,225,150438
14,17,33,6,1,0.11,40,103,150438
15,17,33,6,1,0.12,40,122,150438
16,17,33,7,1,0,40,78,150438
17,17,33,7,1,0.11,40,56,150438
18,17,33,7,1,0.12,40,22,150438
19,17,33,8,1,0,40,400,150438
20,17,33,10,1,0,40,2325,150438
21,17,33,10,1,0.11,40,857,150438
22,17,33,10,1,0.12,40,1468,150438
23,17,33,11,1,0,40,2039,150438
24,17,33,11,1,0.11,40,738,150438
25,17,33,11,1,0.12,40,1301,150438
26,17,33,1,1,0,40,609,150438
27,17,33,1,1,0.11,40,285,150438
28,17,33,1,1,0.12,40,324,150438
29,17,33,2,1,0,40,403,150438
30,17,33,2,1,0.11,40,200,150438
31,17,33,2,1,0.12,40,203,150438
32,17,33,4,1,0,40,403,150438
33,17,33,4,1,0.11,40,200,150438
34,17,33,4,1,0.12,40,203,150438
35,17,33,5,1,0,40,31,150438
36,17,33,5,1,0.11,40,17,150438
37,17,33,5,1,0.12,40,14,150438
38,17,33,6,1,0,40,175,150438
39,17,33,6,1,0.11,40,68,150438
40,17,33,6,1,0.12,40,107,150438
41,17,33,7,1,0,40,31,150438
42,17,33,7,1,0.11,40,17,150438
43,17,33,7,1,0.12,40,14,150438
44,17,33,10,1,0.11,40,733,150438
45,17,33,11,1,0,40,1125,150438
46,17,33,12,1,0,40,99,150438
47,17,33,12,1,0.11,40,26,150438
48,17,33,12,1,0.12,40,73,150438
49,17,33,1,1,0,40,979,150438
50,17,33,1,1,0.11,40,294,150438
1,18,33,1,1,0,40,742,150438
2,18,33,1,1,0.11,40,376,150438
3,18,33,1,1,0.12,40,366,150438
4,18,33,2,1,0,40,475,150438
5,18,33,2,1,0.11,40,241,150438
6,18,33,2,1,0.12,40,234,150438
7,18,33,4,1,0,40,475,150438
8,18,33,4,1,0.11,40,241,150438
9,18,33,4,1,0.12,40,234,150438
10,18,33,5,1,0,40,42,150438
11,18,33,5,1,0.11,40,32,150438
12,18,33,5,1,0.12,40,10,150438
13,18,33,6,1,0,40,225,150438
14,18,33,6,1,0.11,40,103,150438
15,18,33,6,1,0.12,40,122,150438
16,18,33,7,1,0,40,78,150438
17,18,33,7,1,0.11,40,56,150438
18,18,33,7,1,0.12,40,22,150438
19,18,33,8,1,0,40,400,150438
20,18,33,10,1,0,40,2325,150438
21,18,33,10,1,0.11,40,857,150438
22,18,33,10,1,0.12,40,1468,150438
23,18,33,11,1,0,40,2039,150438
24,18,33,11,1,0.11,40,738,150438
25,18,33,11,1,0.12,40,1301,150438
26,18,33,1,1,0,40,609,150438
27,18,33,1,1,0.11,40,285,150438
28,18,33,1,1,0.12,40,324,150438
29,18,33,2,1,0,40,403,150438
30,18,33,2,1,0.11,40,200,150438
31,18,33,2,1,0.12,40,203,150438
32,18,33,4,1,0,40,403,150438
33,18,33,4,1,0.11,40,200,150438
34,18,33,4,1,0.12,40,203,150438
35,18,33,5,1,0,40,31,150438
36,18,33,5,1,0.11,40,17,150438
37,18,33,5,1,0.12,40,14,150438
38,18,33,6,1,0,40,175,150438
39,18,33,6,1,0.11,40,68,150438
40,18,33,6,1,0.12,40,107,150438
41,18,33,7,1,0,40,31,150438
42,18,33,7,1,0.11,40,17,150438
43,18,33,7,1,0.12,40,14,150438
44,18,33,10,1,0.11,40,733,150438
45,18,33,11,1,0,40,1125,150438
46,18,33,12,1,0,40,99,150438
47,18,33,12,1,0.11,40,26,150438
48,18,33,12,1,0.12,40,73,150438
49,18,33,1,1,0,40,979,150438
50,18,33,1,1,0.11,40,294,150438
1,19,33,1,1,0,40,742,150438
2,19,33,1,1,0.11,40,376,150438
3,19,33,1,1,0.12,40,366,150438
4,19,33,2,1,0,40,475,150438
5,19,33,2,1,0.11,40,241,150438
6,19,33,2,1,0.12,40,234,150438
7,19,33,4,1,0,40,475,150438
8,19,33,4,1,0.11,40,241,150438
9,19,33,4,1,0.12,40,234,150438
10,19,33,5,1,0,40,42,150438
11,19,33,5,1,0.11,40,32,150438
12,19,33,5,1,0.12,40,10,150438
13,19,33,6,1,0,40,225,150438
14,19,33,6,1,0.11,40,103,150438
15,19,33,6,1,0.12,40,122,150438
16,19,33,7,1,0,40,78,150438
17,19,33,7,1,0.11,40,56,150438
18,19,33,7,1,0.12,40,22,150438
19,19,33,8,1,0,40,400,150438
20,19,33,10,1,0,40,2325,150438
21,19,33,10,1,0.11,40,857,150438
22,19,33,10,1,0.12,40,1468,150438
23,19,33,11,1,0,40,2039,150438
24,19,33,11,1,0.11,40,738,150438
25,19,33,11,1,0.12,40,1301,150438
26,19,33,1,1,0,40,609,150438
27,19,33,1,1,0.11,40,285,150438
28,19,33,1,1,0.12,40,324,150438
29,19,33,2,1,0,40,403,150438
30,19,33,2,1,0.11,40,200,150438
31,19,33,2,1,0.12,40,203,150438
32,19,33,4,1,0,40,403,150438
33,19,33,4,1,0.11,40,200,150438
34,19,33,4,1,0.12,40,203,150438
35,19,33,5,1,0,40,31,150438
36,19,33,5,1,0.11,40,17,150438
37,19,33,5,1,0.12,40,14,150438
38,19,33,6,1,0,40,175,150438
39,19,33,6,1,0.11,40,68,150438
40,19,33,6,1,0.12,40,107,150438
41,19,33,7,1,0,40,31,150438
42,19,33,7,1,0.11,40,17,150438
43,19,33,7,1,0.12,40,14,150438
44,19,33,10,1,0.11,40,733,150438
45,19,33,11,1,0,40,1125,150438
46,19,33,12,1,0,40,99,150438
47,19,33,12,1,0.11,40,26,150438
48,19,33,12,1,0.12,40,73,150438
49,19,33,1,1,0,40,979,150438
50,19,33,1,1,0.11,40,294,150438
1,20,33,1,1,0,40,742,150438
2,20,33,1,1,0.11,40,376,150438
3,20,33,1,1,0.12,40,366,150438
4,20,33,2,1,0,40,475,150438
5,20,33,2,1,0.11,40,241,150438
6,20,33,2,1,0.12,40,234,150438
7,20,33,4,1,0,40,475,150438
8,20,33,4,1,0.11,40,241,150438
9,20,33,4,1,0.12,40,234,150438
10,20,33,5,1,0,40,42,150438
11,20,33,5,1,0.11,40,32,150438
12,20,33,5,1,0.12,40,10,150438
13,20,33,6,1,0,40,225,150438
14,20,33,6,1,0.11,40,103,150438
15,20,33,6,1,0.12,40,122,150438
16,20,33,7,1,0,40,78,150438
17,20,33,7,1,0.11,40,56,150438
18,20,33,7,1,0.12,40,22,150438
19,20,33,8,1,0,40,400,150438
20,20,33,10,1,0,40,2325,150438
21,20,33,10,1,0.11,40,857,150438
22,20,33,10,1,0.12,40,1468,150438
23,20,33,11,1,0,40,2039,150438
24,20,33,11,1,0.11,40,738,150438
25,20,33,11,1,0.12,40,1301,150438
26,20,33,1,1,0,40,609,150438
27,20,33,1,1,0.11,40,285,150438
28,20,33,1,1,0.12,40,324,150438
29,20,33,2,1,0,40,403,150438
30,20,33,2,1,0.11,40,200,150438
31,20,33,2,1,0.12,40,203,150438
32,20,33,4,1,0,40,403,150438
33,20,33,4,1,0.11,40,200,150438
34,20,33,4,1,0.12,40,203,150438
35,20,33,5,1,0,40,31,150438
36,20,33,5,1,0.11,40,17,150438
37,20,33,5,1,0.12,40,14,150438
38,20,33,6,1,0,40,175,150438
39,20,33,6,1,0.11,40,68,150438
40,20,33,6,1,0.12,40,107,150438
41,20,33,7,1,0,40,31,150438
42,20,33,7,1,0.11,40,17,150438
43,20,33,7,1,0.12,40,14,150438
44,20,33,10,1,0.11,40,733,150438
45,20,33,11,1,0,40,1125,150438
46,20,33,12,1,0,40,99,150438
47,20,33,12,1,0.11,40,26,150438
48,20,33,12,1,0.12,40,73,150438
49,20,33,1,1,0,40,979,150438
50,20,33,1,1,0.11,40,294,150438
1,21,33,1,1,0,40,742,150438
2,21,33,1,1,0.11,40,376,150438
3,21,33,1,1,0.12,40,366,150438
4,21,33,2,1,0,40,475,150438
5,21,33,2,1,0.11,40,241,150438
6,21,33,2,1,0.12,40,234,150438
7,21,33,4,1,0,40,475,150438
8,21,33,4,1,0.11,40,241,150438
9,21,33,4,1,0.12,40,234,150438
10,21,33,5,1,0,40,42,150438
11,21,33,5,1,0.11,40,32,150438
12,21,33,5,1,0.12,40,10,150438
13,21,33,6,1,0,40,225,150438
14,21,33,6,1,0.11,40,103,150438
15,21,33,6,1,0.12,40,122,150438
16,21,33,7,1,0,40,78,150438
17,21,33,7,1,0.11,40,56,150438
18,21,33,7,1,0.12,40,22,150438
19,21,33,8,1,0,40,400,150438
20,21,33,10,1,0,40,2325,150438
21,21,33,10,1,0.11,40,857,150438
22,21,33,10,1,0.12,40,1468,150438
23,21,33,11,1,0,40,2039,150438
24,21,33,11,1,0.11,40,738,150438
25,21,33,11,1,0.12,40,1301,150438
26,21,33,1,1,0,40,609,150438
27,21,33,1,1,0.11,40,285,150438
28,21,33,1,1,0.12,40,324,150438
29,21,33,2,1,0,40,403,150438
30,21,33,2,1,0.11,40,200,150438
31,21,33,2,1,0.12,40,203,150438
32,21,33,4,1,0,40,403,150438
33,21,33,4,1,0.11,40,200,150438
34,21,33,4,1,0.12,40,203,150438
35,21,33,5,1,0,40,31,150438
36,21,33,5,1,0.11,40,17,150438
37,21,33,5,1,0.12,40,14,150438
38,21,33,6,1,0,40,175,150438
39,21,33,6,1,0.11,40,68,150438
40,21,33,6,1,0.12,40,107,150438
41,21,33,7,1,0,40,31,150438
42,21,33,7,1,0.11,40,17,150438
43,21,33,7,1,0.12,40,14,150438
44,21,33,10,1,0.11,40,733,150438
45,21,33,11,1,0,40,1125,150438
46,21,33,12,1,0,40,99,150438
47,21,33,12,1,0.11,40,26,150438
48,21,33,12,1,0.12,40,73,150438
49,21,33,1,1,0,40,979,150438
50,21,33,1,1,0.11,40,294,150438
1,22,33,1,1,0,40,742,150438
2,22,33,1,1,0.11,40,376,150438
3,22,33,1,1,0.12,40,366,150438
4,22,33,2,1,0,40,475,150438
5,22,33,2,1,0.11,40,241,150438
6,22,33,2,1,0.12,40,234,150438
7,22,33,4,1,0,40,475,150438
8,22,33,4,1,0.11,40,241,150438
9,22,33,4,1,0.12,40,234,150438
10,22,33,5,1,0,40,42,150438
11,22,33,5,1,0.11,40,32,150438
12,22,33,5,1,0.12,40,10,150438
13,22,33,6,1,0,40,225,150438
14,22,33,6,1,0.11,40,103,150438
15,22,33,6,1,0.12,40,122,150438
16,22,33,7,1,0,40,78,150438
17,22,33,7,1,0.11,40,56,150438
18,22,33,7,1,0.12,40,22,150438
19,22,33,8,1,0,40,400,150438
20,22,33,10,1,0,40,2325,150438
21,22,33,10,1,0.11,40,857,150438
22,22,33,10,1,0.12,40,1468,150438
23,22,33,11,1,0,40,2039,150438
24,22,33,11,1,0.11,40,738,150438
25,22,33,11,1,0.12,40,1301,150438
26,22,33,1,1,0,40,609,150438
27,22,33,1,1,0.11,40,285,150438
