"id","nom","annref","canton","canton_mod","canton_lib","ra_3010_dim2","ra_3010_dim2_mod","ra_3010_dim2_lib","ra_3010_dim3","ra_3010_dim3_mod","ra_3010_dim3_lib","n118","n118_mod","n118_lib","n027","n027_mod","n027_lib","valeur","qualite"
1092,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",4112,"oui"
1093,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2366,"oui"
1094,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",384,"oui"
1095,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1982,"oui"
1096,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2366,"oui"
1097,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",384,"oui"
1098,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1982,"oui"
1099,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",627,"oui"
1100,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",92,"oui"
1101,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",535,"oui"
1102,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1119,"oui"
1103,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",55,"oui"
1104,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",21,"oui"
1105,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",34,"oui"
1106,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",593,"oui"
1107,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",593,"oui"
1108,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",145,"oui"
1109,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",450,"oui"
1110,"ra_3010",2010,"canton","2b26","le haut-nebbio","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",20,"oui"
1111,"ra_3010",2010,"canton","2b29","la conca-d'oro","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1139,"oui"
1112,"ra_3010",2010,"canton","2b29","la conca-d'oro","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",709,"oui"
1113,"ra_3010",2010,"canton","2b29","la conca-d'oro","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",709,"oui"
1114,"ra_3010",2010,"canton","2b29","la conca-d'oro","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",155,"oui"
1115,"ra_3010",2010,"canton","2b29","la conca-d'oro","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",275,"oui"
1116,"ra_3010",2010,"canton","2b29","la conca-d'oro","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",55,"oui"
1117,"ra_3010",2010,"canton","2b29","la conca-d'oro","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",27,"oui"
1118,"ra_3010",2010,"canton","2b29","la conca-d'oro","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",28,"oui"
1119,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",866,"oui"
1120,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",558,"oui"
1121,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",558,"oui"
1122,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",154,"oui"
1123,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",154,"oui"
1124,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1181,"oui"
1125,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",425,"oui"
1126,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",756,"oui"
1127,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",142,"oui"
1128,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",45,"oui"
1129,"ra_3010",2010,"canton","2b37","orezza-alesani","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",97,"oui"
1130,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1230,"oui"
1131,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",808,"oui"
1132,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",808,"oui"
1133,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",134,"oui"
1134,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",12,"oui"
1135,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",122,"oui"
1136,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",288,"oui"
1137,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",49,"oui"
1138,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",239,"oui"
1139,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",280,"oui"
1140,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",280,"oui"
1141,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1882,"oui"
1142,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1882,"oui"
1143,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",591,"oui"
1144,"ra_3010",2010,"canton","2b39","fiumalto-d'ampugnani","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",40,"oui"
1145,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1794,"oui"
1146,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1176,"oui"
1147,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1176,"oui"
1148,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",130,"oui"
1149,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",27,"oui"
1150,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",103,"oui"
1151,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",488,"oui"
1152,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",92,"oui"
1153,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",396,"oui"
1154,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",947,"oui"
1155,"ra_3010",2010,"canton","2b41","prunelli-di-fiumorbo","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",947,"oui"
