"ANNREF","CANTON","CANTON_MOD","CANTON_LIB","RA_3010_DIM2","RA_3010_DIM2_MOD","RA_3010_DIM2_LIB","RA_3010_DIM3","RA_3010_DIM3_MOD","RA_3010_DIM3_LIB","N118","N118_MOD","N118_LIB","N118.1","N118_MOD.1","N118_LIB.1","N027","N027_MOD","N027_LIB","VALEUR","QUALITE","�..NOM"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",2791,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",5,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",309,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",15,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",2482,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",7,"Dont 200 têtes ou plus (brebis laitières, truies)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",4,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",7,"Dont 200 têtes ou plus (brebis laitières, truies)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",1400,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",7,"Dont 200 têtes ou plus (brebis laitières, truies)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",4,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",10,"Brebis laitières","Taille du troupeau",7,"Dont 200 têtes ou plus (brebis laitières, truies)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",1400,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",22,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",1141,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",7,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",65,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",11,"Total Porcins","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",18,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",143,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",9,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",34,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",9,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",109,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",17,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",83,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",9,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",34,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",8,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",12,"Truies reproductrices de 50 kg ou plus","Taille du troupeau",2,"Dont 1 à 19 têtes (vaches, chèvres, brebis nourrices, porcs, truies, poulets)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",49,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",5,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",5,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"OUI","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",NA,"NON","RA_3010"
2010,"CANTON","2B10","2B10 - Niolu-Omessa","Cheptel",13,"Poulets de chair et coq","Taille du troupeau",3,"Dont 1 à 39 têtes (total bovins)","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",40,"Cheptel",NA,"NON","RA_3010"
2010,"CANTON","2B11","2B11 - Calenzana","Cheptel",1,"Total Bovins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",10.01,"Exploitation",34,"OUI","RA_3010"
2010,"CANTON","2B11","2B11 - Calenzana","Cheptel",1,"Total Bovins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Classe d'importance de l'exploitation",0,"Ensemble des exploitations (hors pacages collectifs)","Groupe d'indicateurs",40,"Cheptel",2442,"OUI","RA_3010"
2010,"CANTON","2B11","2B11 - Calenzana","Cheptel",1,"Total Bovins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",10.01,"Exploitation",17,"OUI","RA_3010"
2010,"CANTON","2B11","2B11 - Calenzana","Cheptel",1,"Total Bovins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Classe d'importance de l'exploitation",0.11,"Petites exploitations","Groupe d'indicateurs",40,"Cheptel",733,"OUI","RA_3010"
2010,"CANTON","2B11","2B11 - Calenzana","Cheptel",1,"Total Bovins","Taille du troupeau",1,"Ensemble","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Classe d'importance de l'exploitation",0.12,"Moyennes et grandes exploitations","Groupe d'indicateurs",10.01,"Exploitation",17,"OUI","RA_3010"
